datime,open,close,high,low,volume,money
2023-08-18 09:31:00,3846.8,3851.0,3855.0,3846.6,1950.0,2252311200.0
2023-08-18 09:32:00,3851.0,3854.6,3855.6,3849.2,1200.0,1386810720.0
2023-08-18 09:33:00,3854.0,3854.8,3855.0,3852.0,701.0,810501780.0
2023-08-18 09:34:00,3854.8,3849.4,3856.4,3849.4,974.0,1125913680.0
2023-08-18 09:35:00,3849.4,3849.2,3849.6,3847.2,707.0,816240360.0
2023-08-18 09:36:00,3848.8,3848.6,3851.6,3848.0,721.0,832734240.0
2023-08-18 09:37:00,3848.8,3848.6,3849.4,3847.2,511.0,589941060.0
2023-08-18 09:38:00,3848.6,3850.6,3851.0,3848.0,349.0,403054320.0
2023-08-18 09:39:00,3849.6,3849.0,3851.0,3847.0,406.0,468780240.0
2023-08-18 09:40:00,3848.8,3848.0,3848.8,3847.0,309.0,356697600.0
2023-08-18 09:41:00,3848.0,3846.0,3848.4,3843.0,696.0,802926960.0
2023-08-18 09:42:00,3845.8,3848.6,3849.0,3845.4,374.0,431700060.0
2023-08-18 09:43:00,3848.8,3853.0,3853.0,3848.2,611.0,705949680.0
2023-08-18 09:44:00,3853.0,3854.0,3857.4,3853.0,939.0,1086206220.0
2023-08-18 09:45:00,3854.0,3850.6,3854.4,3850.4,589.0,680612220.0
2023-08-18 09:46:00,3850.6,3850.2,3851.0,3848.4,540.0,623621760.0
2023-08-18 09:47:00,3849.6,3851.6,3852.4,3849.4,341.0,393940860.0
2023-08-18 09:48:00,3851.6,3850.4,3852.6,3849.4,282.0,325775520.0
2023-08-18 09:49:00,3850.2,3847.6,3850.4,3847.2,476.0,549529560.0
2023-08-18 09:50:00,3847.8,3845.4,3848.2,3843.2,668.0,770592180.0
2023-08-18 09:51:00,3845.0,3844.2,3845.4,3841.2,502.0,578798400.0
2023-08-18 09:52:00,3844.4,3845.6,3847.6,3844.2,269.0,310374480.0
2023-08-18 09:53:00,3845.4,3845.8,3848.0,3845.4,347.0,400501620.0
2023-08-18 09:54:00,3845.6,3844.0,3845.6,3842.8,366.0,422070960.0
2023-08-18 09:55:00,3844.4,3843.4,3845.0,3843.4,343.0,395577900.0
2023-08-18 09:56:00,3843.4,3846.0,3847.0,3842.2,347.0,400184700.0
2023-08-18 09:57:00,3845.8,3847.2,3848.0,3845.8,235.0,271222380.0
2023-08-18 09:58:00,3847.0,3846.6,3847.2,3845.0,187.0,215762640.0
2023-08-18 09:59:00,3846.6,3848.4,3848.6,3846.0,254.0,293203800.0
2023-08-18 10:00:00,3848.6,3851.2,3853.0,3847.0,526.0,607571640.0
2023-08-18 10:01:00,3851.6,3845.4,3851.8,3845.4,651.0,751580280.0
2023-08-18 10:02:00,3845.4,3845.2,3847.2,3844.8,438.0,505330500.0
2023-08-18 10:03:00,3845.6,3846.6,3848.0,3845.0,269.0,310399200.0
2023-08-18 10:04:00,3846.6,3847.8,3847.8,3845.0,274.0,316166160.0
2023-08-18 10:05:00,3847.8,3848.8,3849.0,3846.2,166.0,191627340.0
2023-08-18 10:06:00,3848.4,3847.4,3848.6,3845.0,211.0,243466920.0
2023-08-18 10:07:00,3847.6,3848.8,3849.4,3846.8,194.0,223965540.0
2023-08-18 10:08:00,3849.0,3851.2,3851.8,3848.2,328.0,378873480.0
2023-08-18 10:09:00,3850.8,3850.0,3850.8,3847.8,316.0,364937520.0
2023-08-18 10:10:00,3849.0,3850.8,3851.4,3847.2,228.0,263290020.0
2023-08-18 10:11:00,3851.0,3848.2,3851.4,3847.8,199.0,229832760.0
2023-08-18 10:12:00,3848.0,3851.0,3851.4,3847.4,230.0,265657080.0
2023-08-18 10:13:00,3850.8,3849.8,3851.0,3848.6,263.0,303732720.0
2023-08-18 10:14:00,3849.6,3851.0,3851.4,3848.8,155.0,179035680.0
