datime,open,close,high,low,volume,money
2023-11-23 09:31:00,3547.0,3547.2,3550.8,3545.0,1840.0,1958589000.0
2023-11-23 09:32:00,3548.0,3546.4,3548.0,3544.2,836.0,889281360.0
2023-11-23 09:33:00,3546.0,3552.0,3553.6,3545.8,1015.0,1081169880.0
2023-11-23 09:34:00,3551.6,3550.8,3552.0,3547.8,718.0,764680560.0
2023-11-23 09:35:00,3550.6,3549.0,3553.0,3549.0,466.0,496464600.0
2023-11-23 09:36:00,3549.0,3547.2,3550.4,3547.2,486.0,517371420.0
2023-11-23 09:37:00,3547.2,3544.0,3547.2,3542.0,1136.0,1207680900.0
2023-11-23 09:38:00,3544.0,3540.4,3544.0,3539.2,910.0,966683520.0
2023-11-23 09:39:00,3540.0,3538.0,3540.6,3537.2,799.0,848285820.0
2023-11-23 09:40:00,3538.2,3539.0,3540.4,3538.0,476.0,505414320.0
2023-11-23 09:41:00,3539.0,3539.0,3540.2,3538.6,326.0,346161780.0
2023-11-23 09:42:00,3539.4,3537.0,3539.4,3536.2,418.0,443646060.0
2023-11-23 09:43:00,3537.4,3538.2,3540.0,3537.0,321.0,340768200.0
2023-11-23 09:44:00,3538.2,3537.8,3538.6,3536.0,372.0,394732560.0
2023-11-23 09:45:00,3537.2,3536.2,3537.4,3535.6,342.0,362857560.0
2023-11-23 09:46:00,3535.4,3534.8,3536.6,3534.2,701.0,743499660.0
2023-11-23 09:47:00,3534.8,3534.2,3535.0,3533.4,387.0,410311080.0
2023-11-23 09:48:00,3534.0,3535.2,3535.4,3533.8,366.0,388095960.0
2023-11-23 09:49:00,3535.4,3538.6,3539.2,3535.0,435.0,461570760.0
2023-11-23 09:50:00,3538.2,3538.0,3538.8,3536.4,354.0,375722460.0
2023-11-23 09:51:00,3538.0,3538.6,3539.4,3537.2,362.0,384269100.0
2023-11-23 09:52:00,3538.6,3537.0,3538.8,3536.6,242.0,256822920.0
2023-11-23 09:53:00,3537.0,3535.4,3537.0,3535.4,192.0,203673180.0
2023-11-23 09:54:00,3535.4,3538.4,3538.8,3535.4,310.0,328991940.0
2023-11-23 09:55:00,3538.4,3537.4,3538.6,3536.2,172.0,182532960.0
2023-11-23 09:56:00,3537.8,3540.0,3540.0,3536.6,354.0,375819960.0
2023-11-23 09:57:00,3540.0,3540.8,3540.8,3539.0,278.0,295239000.0
2023-11-23 09:58:00,3540.6,3539.8,3540.8,3538.6,203.0,215567640.0
2023-11-23 09:59:00,3539.4,3538.2,3539.8,3537.8,184.0,195326460.0
2023-11-23 10:00:00,3538.0,3538.8,3539.6,3538.0,156.0,165609240.0
2023-11-23 10:01:00,3538.8,3541.6,3541.6,3538.4,324.0,344104920.0
2023-11-23 10:02:00,3541.2,3540.8,3541.6,3540.4,284.0,301689540.0
2023-11-23 10:03:00,3540.8,3541.0,3541.6,3539.4,321.0,340936080.0
2023-11-23 10:04:00,3541.0,3541.0,3541.8,3540.2,284.0,301706700.0
2023-11-23 10:05:00,3540.6,3542.0,3542.2,3540.2,291.0,309135420.0
2023-11-23 10:06:00,3541.6,3542.4,3542.4,3541.4,302.0,320898000.0
2023-11-23 10:07:00,3542.6,3544.2,3544.2,3542.4,462.0,491071440.0
2023-11-23 10:08:00,3544.2,3542.0,3544.2,3541.4,537.0,570726240.0
2023-11-23 10:09:00,3542.0,3544.0,3544.0,3541.8,311.0,330597600.0
2023-11-23 10:10:00,3544.0,3542.2,3544.0,3541.8,299.0,317772900.0
2023-11-23 10:11:00,3542.4,3541.6,3542.8,3541.2,187.0,198695700.0
2023-11-23 10:12:00,3541.4,3540.0,3541.6,3539.6,323.0,343065240.0
2023-11-23 10:13:00,3540.2,3542.4,3542.4,3540.2,144.0,152987580.0
2023-11-23 10:14:00,3542.6,3544.2,3544.6,3542.4,300.0,318937140.0
2023-11-23 10:15:00,3544.4,3546.4,3547.2,3543.8,472.0,502068000.0
2023-11-23 10:16:00,3546.6,3545.4,3547.2,3544.2,347.0,369075780.0
2023-11-23 10:17:00,3545.8,3546.6,3547.0,3544.8,300.0,319175040.0
2023-11-23 10:18:00,3546.6,3545.6,3546.6,3544.2,303.0,322238040.0
2023-11-23 10:19:00,3545.4,3544.4,3546.4,3544.4,111.0,118063920.0
2023-11-23 10:20:00,3545.0,3546.6,3547.4,3545.0,224.0,238330560.0
2023-11-23 10:21:00,3546.8,3545.4,3546.8,3544.4,188.0,199970640.0
2023-11-23 10:22:00,3545.4,3547.0,3547.4,3544.6,159.0,169161180.0
2023-11-23 10:23:00,3547.2,3549.0,3549.0,3547.0,326.0,347018460.0
2023-11-23 10:24:00,3549.2,3547.8,3550.0,3547.8,384.0,408847020.0
2023-11-23 10:25:00,3547.8,3548.2,3548.2,3546.6,148.0,157513440.0
2023-11-23 10:26:00,3548.0,3545.4,3548.6,3545.4,199.0,211747740.0
2023-11-23 10:27:00,3545.4,3543.6,3545.6,3543.4,433.0,460415700.0
2023-11-23 10:28:00,3543.4,3544.0,3545.2,3543.4,302.0,321100740.0
2023-11-23 10:29:00,3544.2,3545.8,3546.0,3544.2,143.0,152085240.0
