datime,open,close,high,low,volume,money
2023-04-11 09:31:00,4116.6,4118.8,4120.0,4115.4,1036.0,1279833240.0
2023-04-11 09:32:00,4119.0,4116.6,4119.2,4116.2,561.0,693056520.0
2023-04-11 09:33:00,4117.4,4114.6,4118.2,4114.4,719.0,887794140.0
2023-04-11 09:34:00,4114.4,4111.2,4115.2,4111.2,683.0,842702280.0
2023-04-11 09:35:00,4111.6,4112.4,4112.6,4108.6,663.0,817623360.0
2023-04-11 09:36:00,4112.0,4118.0,4118.0,4111.8,631.0,778836360.0
2023-04-11 09:37:00,4117.8,4120.2,4122.0,4114.8,737.0,910861260.0
2023-04-11 09:38:00,4120.4,4121.6,4123.8,4119.8,542.0,670167600.0
2023-04-11 09:39:00,4121.2,4121.6,4124.6,4120.4,497.0,614651760.0
2023-04-11 09:40:00,4121.8,4121.8,4124.0,4121.0,396.0,489710340.0
2023-04-11 09:41:00,4121.2,4119.6,4122.8,4118.8,504.0,623027100.0
2023-04-11 09:42:00,4119.6,4119.0,4119.6,4117.0,460.0,568286280.0
2023-04-11 09:43:00,4119.4,4119.6,4120.0,4117.4,238.0,294092400.0
2023-04-11 09:44:00,4119.6,4118.4,4120.8,4117.8,218.0,269403600.0
2023-04-11 09:45:00,4118.6,4118.8,4119.2,4117.4,204.0,252057180.0
2023-04-11 09:46:00,4118.0,4115.8,4119.2,4115.6,273.0,337180920.0
2023-04-11 09:47:00,4115.8,4115.2,4117.2,4115.2,224.0,276607020.0
2023-04-11 09:48:00,4115.6,4116.6,4117.0,4115.0,154.0,190156920.0
2023-04-11 09:49:00,4116.0,4115.0,4116.8,4114.8,181.0,223477500.0
2023-04-11 09:50:00,4114.6,4113.2,4114.6,4112.0,344.0,424490340.0
2023-04-11 09:51:00,4113.6,4113.0,4114.4,4111.4,281.0,346675920.0
2023-04-11 09:52:00,4112.6,4114.2,4115.0,4111.2,344.0,424457220.0
2023-04-11 09:53:00,4114.6,4115.2,4115.4,4113.6,210.0,259214040.0
2023-04-11 09:54:00,4114.8,4116.2,4116.6,4114.4,238.0,293833380.0
2023-04-11 09:55:00,4116.4,4116.6,4117.2,4116.0,149.0,184017360.0
2023-04-11 09:56:00,4116.6,4119.4,4119.6,4116.6,241.0,297760320.0
2023-04-11 09:57:00,4119.2,4118.6,4119.8,4117.4,253.0,312608340.0
2023-04-11 09:58:00,4118.6,4118.0,4118.8,4116.6,149.0,184058580.0
2023-04-11 09:59:00,4117.8,4118.4,4119.6,4117.8,140.0,172993620.0
2023-04-11 10:00:00,4118.4,4120.2,4120.4,4118.0,254.0,313935540.0
2023-04-11 10:01:00,4120.0,4120.2,4120.8,4117.8,318.0,393011520.0
2023-04-11 10:02:00,4120.2,4122.0,4122.6,4119.6,317.0,391919280.0
2023-04-11 10:03:00,4121.4,4119.8,4121.8,4119.4,199.0,245991000.0
2023-04-11 10:04:00,4120.0,4119.4,4120.0,4118.4,185.0,228602700.0
2023-04-11 10:05:00,4119.6,4121.8,4122.4,4118.8,269.0,332550540.0
2023-04-11 10:06:00,4121.8,4120.6,4122.2,4118.8,442.0,546350700.0
2023-04-11 10:07:00,4120.8,4121.4,4122.0,4119.8,192.0,237353940.0
2023-04-11 10:08:00,4121.4,4121.6,4122.6,4121.0,187.0,231239940.0
2023-04-11 10:09:00,4121.4,4120.0,4121.4,4119.4,221.0,273198420.0
2023-04-11 10:10:00,4120.8,4120.6,4121.4,4119.6,164.0,202718700.0
2023-04-11 10:11:00,4120.4,4118.0,4120.6,4118.0,164.0,202644660.0
2023-04-11 10:12:00,4118.0,4118.6,4118.8,4117.4,135.0,166780140.0
2023-04-11 10:13:00,4118.0,4117.8,4118.6,4116.4,209.0,258164340.0
2023-04-11 10:14:00,4117.8,4117.0,4118.2,4116.2,197.0,243324600.0
2023-04-11 10:15:00,4116.8,4116.4,4117.6,4115.2,232.0,286511160.0
2023-04-11 10:16:00,4117.0,4116.0,4117.0,4114.6,253.0,312366420.0
2023-04-11 10:17:00,4115.8,4114.8,4116.0,4114.2,196.0,241966680.0
2023-04-11 10:18:00,4115.0,4117.2,4118.0,4115.0,248.0,306283260.0
2023-04-11 10:19:00,4117.4,4118.6,4118.6,4117.0,140.0,172953060.0
2023-04-11 10:20:00,4118.4,4117.4,4118.6,4117.2,87.0,107477280.0
2023-04-11 10:21:00,4117.2,4116.2,4117.8,4114.8,261.0,322269420.0
2023-04-11 10:22:00,4116.2,4117.0,4118.6,4116.2,251.0,310043160.0
2023-04-11 10:23:00,4116.8,4118.2,4118.2,4115.6,94.0,116087340.0
2023-04-11 10:24:00,4118.2,4117.8,4119.6,4117.4,224.0,276777180.0
2023-04-11 10:25:00,4117.6,4117.6,4117.6,4116.4,111.0,137096400.0
2023-04-11 10:26:00,4117.6,4119.2,4119.6,4117.6,186.0,229832460.0
2023-04-11 10:27:00,4119.0,4120.2,4120.2,4117.8,93.0,114919320.0
2023-04-11 10:28:00,4120.0,4120.0,4120.0,4118.8,99.0,122351940.0
2023-04-11 10:29:00,4120.0,4118.4,4120.4,4118.0,115.0,142114080.0
2023-04-11 10:30:00,4118.6,4116.6,4118.6,4116.6,146.0,180344940.0
2023-04-11 10:31:00,4116.4,4115.8,4116.4,4114.8,172.0,212366040.0
2023-04-11 10:32:00,4116.0,4116.2,4116.2,4113.4,332.0,409828620.0
2023-04-11 10:33:00,4116.2,4118.8,4119.2,4116.0,222.0,274241760.0
2023-04-11 10:34:00,4118.6,4117.6,4119.2,4117.0,161.0,198904680.0
2023-04-11 10:35:00,4117.8,4118.6,4119.0,4117.8,98.0,121076460.0
2023-04-11 10:36:00,4119.0,4119.6,4120.4,4118.8,278.0,343586760.0
2023-04-11 10:37:00,4119.6,4118.6,4119.8,4118.2,107.0,132212160.0
2023-04-11 10:38:00,4118.6,4119.4,4119.4,4117.8,86.0,106264020.0
2023-04-11 10:39:00,4119.2,4118.8,4119.8,4118.0,88.0,108741180.0
2023-04-11 10:40:00,4119.4,4118.2,4119.8,4118.2,84.0,103802880.0
2023-04-11 10:41:00,4118.6,4120.4,4120.6,4117.8,227.0,280549680.0
2023-04-11 10:42:00,4120.2,4119.8,4120.4,4119.0,112.0,138426300.0
2023-04-11 10:43:00,4120.2,4120.8,4121.0,4119.4,99.0,122379780.0
2023-04-11 10:44:00,4120.6,4122.8,4123.4,4120.0,364.0,450134880.0
2023-04-11 10:45:00,4122.8,4122.2,4122.8,4121.2,170.0,210219420.0
2023-04-11 10:46:00,4122.2,4120.4,4122.2,4120.2,156.0,192855780.0
2023-04-11 10:47:00,4120.4,4121.0,4121.2,4120.2,69.0,85299360.0
2023-04-11 10:48:00,4120.6,4119.8,4121.0,4119.2,159.0,196517580.0
2023-04-11 10:49:00,4119.8,4120.0,4120.4,4119.0,83.0,102579780.0
2023-04-11 10:50:00,4120.0,4120.2,4120.6,4119.8,90.0,111249720.0
2023-04-11 10:51:00,4120.2,4119.6,4120.4,4119.2,83.0,102581280.0
2023-04-11 10:52:00,4120.0,4119.6,4120.4,4119.6,65.0,80339340.0
2023-04-11 10:53:00,4119.6,4119.0,4119.6,4118.4,81.0,100091580.0
2023-04-11 10:54:00,4119.4,4119.2,4119.6,4118.8,37.0,45722760.0
2023-04-11 10:55:00,4118.8,4118.0,4119.6,4117.6,126.0,155683320.0
2023-04-11 10:56:00,4118.2,4117.6,4118.4,4116.8,100.0,123525660.0
2023-04-11 10:57:00,4117.8,4118.4,4118.8,4117.6,106.0,130958280.0
2023-04-11 10:58:00,4118.0,4116.2,4118.0,4116.0,113.0,139561980.0
