datime,open,close,high,low,volume,money
2023-02-13 09:31:00,4096.0,4100.6,4103.0,4095.0,788.0,968906280.0
2023-02-13 09:32:00,4099.6,4098.0,4101.4,4096.4,233.0,286477860.0
2023-02-13 09:33:00,4097.4,4095.8,4097.8,4093.0,382.0,469331460.0
2023-02-13 09:34:00,4096.4,4101.8,4105.0,4096.2,283.0,348192720.0
2023-02-13 09:35:00,4102.0,4115.4,4118.8,4102.0,399.0,492286620.0
2023-02-13 09:36:00,4115.4,4121.6,4127.2,4115.4,624.0,771784980.0
2023-02-13 09:37:00,4121.0,4125.6,4126.0,4119.8,549.0,679069320.0
2023-02-13 09:38:00,4125.4,4130.6,4130.8,4125.4,409.0,506576880.0
2023-02-13 09:39:00,4131.0,4132.8,4135.0,4127.8,388.0,480896760.0
2023-02-13 09:40:00,4132.8,4132.8,4133.8,4130.2,183.0,226851660.0
2023-02-13 09:41:00,4132.8,4131.4,4135.6,4130.2,231.0,286447380.0
2023-02-13 09:42:00,4131.2,4128.0,4133.8,4128.0,211.0,261539700.0
2023-02-13 09:43:00,4128.0,4127.2,4129.6,4126.8,118.0,146140740.0
2023-02-13 09:44:00,4127.2,4130.0,4131.8,4127.2,93.0,115218660.0
2023-02-13 09:45:00,4130.0,4133.0,4133.0,4129.8,93.0,115267140.0
2023-02-13 09:46:00,4133.8,4133.0,4138.0,4133.0,306.0,379697340.0
2023-02-13 09:47:00,4133.0,4134.6,4137.4,4132.2,159.0,197245980.0
2023-02-13 09:48:00,4134.6,4131.2,4135.4,4131.2,185.0,229387080.0
2023-02-13 09:49:00,4131.2,4128.2,4131.8,4126.8,167.0,206834520.0
2023-02-13 09:50:00,4128.2,4125.0,4128.6,4125.0,155.0,191858040.0
2023-02-13 09:51:00,4124.8,4120.2,4124.8,4120.2,243.0,300552840.0
2023-02-13 09:52:00,4120.6,4124.0,4124.8,4119.8,232.0,286907040.0
2023-02-13 09:53:00,4124.0,4125.4,4126.0,4122.4,90.0,111356820.0
2023-02-13 09:54:00,4125.4,4127.8,4128.2,4125.4,159.0,196861740.0
2023-02-13 09:55:00,4128.4,4130.6,4130.8,4128.4,78.0,96634860.0
2023-02-13 09:56:00,4130.6,4126.6,4130.6,4126.6,115.0,142437720.0
2023-02-13 09:57:00,4126.6,4128.2,4128.2,4126.2,42.0,52000560.0
2023-02-13 09:58:00,4128.8,4128.8,4130.0,4128.0,47.0,58218600.0
2023-02-13 09:59:00,4130.0,4131.0,4131.0,4128.8,156.0,193293480.0
2023-02-13 10:00:00,4131.0,4131.0,4131.2,4129.4,106.0,131351580.0
2023-02-13 10:01:00,4130.8,4129.0,4130.8,4126.4,135.0,167178480.0
2023-02-13 10:02:00,4129.0,4128.6,4129.4,4126.8,60.0,74311920.0
2023-02-13 10:03:00,4128.6,4127.0,4128.6,4125.8,69.0,85422240.0
2023-02-13 10:04:00,4126.4,4128.6,4130.0,4126.4,120.0,148653120.0
2023-02-13 10:05:00,4128.2,4127.0,4129.6,4126.2,58.0,71814120.0
2023-02-13 10:06:00,4127.0,4123.8,4127.0,4122.8,96.0,118788060.0
2023-02-13 10:07:00,4123.6,4123.2,4124.8,4122.8,101.0,124948920.0
2023-02-13 10:08:00,4123.4,4119.8,4123.4,4119.8,207.0,255905760.0
2023-02-13 10:09:00,4119.8,4116.6,4119.8,4116.4,241.0,297731160.0
2023-02-13 10:10:00,4116.0,4114.4,4116.6,4112.8,279.0,344362140.0
2023-02-13 10:11:00,4114.2,4114.0,4114.2,4112.8,127.0,156722040.0
2023-02-13 10:12:00,4113.4,4115.0,4116.4,4113.4,130.0,160495800.0
2023-02-13 10:13:00,4115.4,4113.8,4115.4,4112.0,210.0,259138560.0
2023-02-13 10:14:00,4113.4,4115.4,4116.0,4112.8,123.0,151831080.0
2023-02-13 10:15:00,4115.4,4114.8,4115.4,4113.4,78.0,96277980.0
