datime,open,close,high,low,volume,money
2023-09-15 09:31:00,3748.8,3742.8,3751.0,3741.6,1829.0,2055781560.0
2023-09-15 09:32:00,3742.4,3739.8,3742.4,3738.0,1108.0,1243353120.0
2023-09-15 09:33:00,3740.2,3740.2,3740.4,3737.0,794.0,890474580.0
2023-09-15 09:34:00,3739.8,3737.2,3740.2,3736.0,588.0,659315040.0
2023-09-15 09:35:00,3737.4,3737.2,3740.0,3736.2,555.0,622391460.0
2023-09-15 09:36:00,3737.4,3738.6,3740.0,3736.6,482.0,540616680.0
2023-09-15 09:37:00,3738.4,3737.4,3739.6,3737.2,397.0,445250820.0
2023-09-15 09:38:00,3737.2,3737.0,3738.2,3736.6,360.0,403627500.0
2023-09-15 09:39:00,3737.2,3734.0,3737.4,3733.8,454.0,508754880.0
2023-09-15 09:40:00,3734.0,3731.6,3734.4,3730.8,448.0,501657420.0
2023-09-15 09:41:00,3731.6,3731.2,3732.6,3729.2,558.0,624617880.0
2023-09-15 09:42:00,3731.2,3731.6,3733.0,3731.2,322.0,360533100.0
2023-09-15 09:43:00,3731.8,3731.0,3731.8,3729.8,335.0,374935440.0
2023-09-15 09:44:00,3731.0,3730.2,3732.0,3729.0,224.0,250667400.0
2023-09-15 09:45:00,3730.2,3729.8,3731.4,3729.4,283.0,316707960.0
2023-09-15 09:46:00,3729.6,3732.0,3733.0,3729.4,423.0,473521740.0
2023-09-15 09:47:00,3732.4,3731.2,3732.4,3730.8,302.0,338078340.0
2023-09-15 09:48:00,3731.2,3729.0,3731.4,3728.8,434.0,485627760.0
2023-09-15 09:49:00,3729.0,3728.4,3729.0,3726.2,450.0,503230740.0
2023-09-15 09:50:00,3728.8,3729.0,3730.8,3728.8,241.0,269664840.0
2023-09-15 09:51:00,3729.2,3729.8,3730.4,3729.0,279.0,312194040.0
2023-09-15 09:52:00,3730.4,3731.6,3732.0,3729.6,262.0,293232420.0
2023-09-15 09:53:00,3731.2,3733.0,3733.0,3731.2,270.0,302309760.0
2023-09-15 09:54:00,3733.0,3733.2,3733.8,3732.6,334.0,374061720.0
2023-09-15 09:55:00,3733.4,3731.2,3733.4,3731.0,262.0,293346540.0
2023-09-15 09:56:00,3731.4,3732.4,3732.4,3731.0,142.0,158970060.0
2023-09-15 09:57:00,3732.0,3735.6,3735.6,3732.0,317.0,355103700.0
2023-09-15 09:58:00,3735.4,3738.6,3738.6,3735.2,456.0,511226880.0
2023-09-15 09:59:00,3738.8,3736.4,3739.4,3736.4,362.0,405949740.0
2023-09-15 10:00:00,3736.6,3735.0,3737.8,3735.0,275.0,308218500.0
2023-09-15 10:01:00,3735.2,3743.8,3744.0,3735.2,909.0,1019960580.0
2023-09-15 10:02:00,3744.0,3750.2,3750.2,3743.4,1378.0,1548968160.0
2023-09-15 10:03:00,3750.4,3751.2,3752.8,3747.0,950.0,1068782280.0
2023-09-15 10:04:00,3751.6,3754.0,3757.0,3751.4,960.0,1081293600.0
2023-09-15 10:05:00,3754.0,3752.6,3756.2,3752.4,601.0,676893000.0
2023-09-15 10:06:00,3753.0,3750.6,3753.8,3748.6,817.0,919425300.0
2023-09-15 10:07:00,3751.0,3751.2,3751.6,3748.6,421.0,473640120.0
2023-09-15 10:08:00,3751.0,3753.0,3754.2,3750.8,588.0,662026860.0
2023-09-15 10:09:00,3753.0,3749.0,3753.2,3749.0,541.0,608727240.0
2023-09-15 10:10:00,3749.0,3747.8,3750.0,3747.0,508.0,571239960.0
2023-09-15 10:11:00,3748.2,3747.4,3749.0,3746.8,426.0,479018040.0
2023-09-15 10:12:00,3747.6,3745.2,3747.6,3745.2,418.0,469752960.0
2023-09-15 10:13:00,3745.0,3745.8,3746.2,3742.0,531.0,596414160.0
2023-09-15 10:14:00,3745.8,3742.2,3745.8,3742.2,347.0,389684400.0
2023-09-15 10:15:00,3741.2,3741.6,3742.2,3740.6,456.0,511825320.0
2023-09-15 10:16:00,3741.4,3743.4,3744.2,3741.2,326.0,366070080.0
2023-09-15 10:17:00,3743.2,3746.0,3746.0,3743.2,237.0,266257980.0
2023-09-15 10:18:00,3745.4,3744.4,3745.6,3743.6,189.0,212320020.0
2023-09-15 10:19:00,3744.2,3743.6,3744.6,3742.0,240.0,269515980.0
2023-09-15 10:20:00,3743.6,3742.0,3743.8,3741.8,147.0,165044520.0
2023-09-15 10:21:00,3741.8,3743.6,3745.0,3741.6,221.0,248197080.0
2023-09-15 10:22:00,3744.2,3741.6,3744.2,3741.0,184.0,206561400.0
2023-09-15 10:23:00,3741.8,3744.2,3745.0,3741.8,163.0,183069360.0
2023-09-15 10:24:00,3744.6,3744.8,3745.6,3744.0,251.0,281999280.0
2023-09-15 10:25:00,3744.8,3747.6,3747.6,3744.8,312.0,350666460.0
2023-09-15 10:26:00,3747.4,3747.0,3748.2,3746.4,283.0,318148140.0
2023-09-15 10:27:00,3747.2,3749.4,3750.4,3747.2,294.0,330682680.0
2023-09-15 10:28:00,3750.0,3748.6,3750.6,3748.2,234.0,263234760.0
