datime,open,close,high,low,volume,money
2023-07-19 09:31:00,3844.0,3850.2,3852.6,3844.0,1137.0,1312807380.0
2023-07-19 09:32:00,3850.8,3853.8,3854.6,3850.8,540.0,624170880.0
2023-07-19 09:33:00,3853.4,3853.4,3854.0,3852.0,376.0,434633400.0
2023-07-19 09:34:00,3853.8,3854.8,3855.0,3853.2,279.0,322585020.0
2023-07-19 09:35:00,3854.6,3858.8,3859.0,3853.8,516.0,596965200.0
2023-07-19 09:36:00,3858.6,3857.6,3862.0,3857.6,583.0,675117960.0
2023-07-19 09:37:00,3857.8,3854.0,3857.8,3853.8,387.0,447632580.0
2023-07-19 09:38:00,3854.0,3855.2,3857.2,3853.8,274.0,316914900.0
2023-07-19 09:39:00,3855.0,3856.0,3857.6,3854.4,230.0,266076480.0
2023-07-19 09:40:00,3856.0,3854.6,3857.4,3854.4,231.0,267225780.0
2023-07-19 09:41:00,3855.0,3852.4,3855.0,3852.4,282.0,326044860.0
2023-07-19 09:42:00,3852.2,3852.8,3853.0,3850.6,309.0,357081480.0
2023-07-19 09:43:00,3852.6,3853.0,3854.8,3852.6,221.0,255517860.0
2023-07-19 09:44:00,3852.6,3853.0,3853.2,3851.2,131.0,151390260.0
2023-07-19 09:45:00,3853.0,3850.2,3853.8,3850.2,136.0,157150500.0
2023-07-19 09:46:00,3850.6,3852.6,3852.6,3849.6,202.0,233376300.0
2023-07-19 09:47:00,3851.8,3850.4,3852.0,3850.4,151.0,174464520.0
2023-07-19 09:48:00,3850.4,3851.2,3851.8,3850.0,135.0,155969580.0
2023-07-19 09:49:00,3851.2,3850.4,3851.2,3849.0,199.0,229838040.0
2023-07-19 09:50:00,3850.2,3851.8,3852.4,3850.2,118.0,136355100.0
2023-07-19 09:51:00,3852.0,3850.8,3853.0,3850.8,187.0,216105540.0
2023-07-19 09:52:00,3850.8,3853.0,3853.2,3850.2,171.0,197607420.0
2023-07-19 09:53:00,3853.0,3852.0,3853.2,3851.6,145.0,167587020.0
2023-07-19 09:54:00,3852.0,3850.6,3853.0,3850.4,172.0,198730200.0
2023-07-19 09:55:00,3850.4,3850.2,3850.8,3849.0,245.0,282971400.0
2023-07-19 09:56:00,3850.0,3851.2,3851.6,3850.0,161.0,186005400.0
2023-07-19 09:57:00,3850.8,3851.6,3852.0,3850.6,88.0,101671500.0
2023-07-19 09:58:00,3851.2,3850.8,3851.8,3850.6,90.0,103983540.0
2023-07-19 09:59:00,3851.0,3851.8,3853.6,3850.8,201.0,232313520.0
2023-07-19 10:00:00,3851.8,3850.6,3852.2,3850.6,137.0,158293500.0
2023-07-19 10:01:00,3850.6,3850.8,3851.2,3849.6,170.0,196369980.0
2023-07-19 10:02:00,3850.8,3848.4,3850.8,3848.4,196.0,226337820.0
2023-07-19 10:03:00,3848.2,3847.6,3849.0,3847.2,212.0,244745100.0
2023-07-19 10:04:00,3847.8,3849.4,3849.4,3847.2,175.0,202032960.0
2023-07-19 10:05:00,3849.4,3847.8,3849.8,3847.8,137.0,158194800.0
2023-07-19 10:06:00,3847.8,3845.6,3847.8,3845.6,170.0,196178700.0
2023-07-19 10:07:00,3846.0,3843.4,3846.0,3843.2,425.0,490129020.0
2023-07-19 10:08:00,3843.4,3844.8,3844.8,3841.6,321.0,370102020.0
2023-07-19 10:09:00,3844.0,3844.0,3844.4,3843.0,217.0,250216920.0
2023-07-19 10:10:00,3844.0,3839.8,3844.0,3839.0,468.0,539242380.0
2023-07-19 10:11:00,3839.8,3840.0,3841.0,3839.2,363.0,418158240.0
2023-07-19 10:12:00,3839.6,3841.6,3841.6,3839.0,260.0,299555940.0
2023-07-19 10:13:00,3841.6,3841.0,3842.6,3841.0,194.0,223594260.0
2023-07-19 10:14:00,3841.2,3840.4,3841.6,3840.2,146.0,168222840.0
2023-07-19 10:15:00,3840.2,3840.0,3841.0,3839.2,212.0,244231140.0
2023-07-19 10:16:00,3840.0,3839.2,3841.4,3839.2,248.0,285728760.0
2023-07-19 10:17:00,3839.2,3840.0,3840.6,3838.0,209.0,240730980.0
2023-07-19 10:18:00,3839.6,3838.0,3839.8,3837.4,263.0,302863980.0
2023-07-19 10:19:00,3837.8,3840.0,3840.4,3837.0,250.0,287890680.0
2023-07-19 10:20:00,3840.0,3842.4,3842.6,3840.0,205.0,236243220.0
2023-07-19 10:21:00,3842.0,3840.8,3842.2,3840.0,161.0,185517060.0
2023-07-19 10:22:00,3840.6,3839.8,3840.6,3838.8,97.0,111737760.0
2023-07-19 10:23:00,3839.8,3841.8,3841.8,3839.8,109.0,125596980.0
2023-07-19 10:24:00,3841.8,3842.0,3843.0,3841.6,166.0,191349240.0
2023-07-19 10:25:00,3841.6,3840.2,3841.6,3839.8,121.0,139414440.0
2023-07-19 10:26:00,3839.4,3839.2,3839.8,3838.2,128.0,147419820.0
2023-07-19 10:27:00,3838.8,3839.8,3840.6,3838.0,94.0,108268800.0
2023-07-19 10:28:00,3840.0,3839.8,3840.6,3839.4,80.0,92155860.0
2023-07-19 10:29:00,3839.8,3840.6,3841.2,3839.6,116.0,133652580.0
2023-07-19 10:30:00,3840.2,3840.0,3841.8,3840.0,72.0,82960800.0
2023-07-19 10:31:00,3840.0,3839.8,3841.8,3839.0,110.0,126729420.0
2023-07-19 10:32:00,3839.6,3839.4,3840.0,3838.0,139.0,160090140.0
2023-07-19 10:33:00,3840.0,3841.6,3843.0,3839.4,231.0,266225460.0
2023-07-19 10:34:00,3841.8,3841.6,3842.0,3841.2,109.0,125622600.0
2023-07-19 10:35:00,3841.4,3841.6,3841.6,3840.4,63.0,72595380.0
2023-07-19 10:36:00,3841.4,3840.6,3842.2,3840.6,147.0,169404780.0
2023-07-19 10:37:00,3840.6,3843.4,3843.6,3839.8,234.0,269687580.0
2023-07-19 10:38:00,3843.2,3842.0,3843.4,3842.0,119.0,137183100.0
2023-07-19 10:39:00,3842.4,3845.6,3845.8,3841.8,250.0,288324600.0
2023-07-19 10:40:00,3846.0,3845.6,3847.8,3845.6,354.0,408522600.0
2023-07-19 10:41:00,3845.4,3844.0,3845.8,3843.4,179.0,206459460.0
2023-07-19 10:42:00,3843.4,3843.6,3844.2,3842.6,127.0,146428800.0
2023-07-19 10:43:00,3843.4,3842.6,3843.4,3842.2,114.0,131417460.0
2023-07-19 10:44:00,3842.6,3842.6,3844.0,3842.6,74.0,85317300.0
2023-07-19 10:45:00,3842.6,3843.8,3844.0,3842.6,76.0,87627240.0
2023-07-19 10:46:00,3844.0,3843.8,3846.0,3843.6,121.0,139561140.0
2023-07-19 10:47:00,3843.8,3841.6,3844.6,3841.6,151.0,174086580.0
2023-07-19 10:48:00,3841.6,3841.6,3842.6,3841.2,96.0,110643120.0
2023-07-19 10:49:00,3842.0,3840.8,3842.2,3840.8,77.0,88735860.0
2023-07-19 10:50:00,3840.6,3841.6,3842.4,3840.6,80.0,92202060.0
2023-07-19 10:51:00,3841.8,3841.0,3842.4,3841.0,67.0,77219580.0
2023-07-19 10:52:00,3841.0,3841.0,3841.4,3840.0,104.0,119826360.0
2023-07-19 10:53:00,3840.8,3841.2,3842.8,3840.8,70.0,80682420.0
2023-07-19 10:54:00,3841.4,3841.0,3841.6,3840.6,63.0,72594960.0
2023-07-19 10:55:00,3840.8,3840.2,3841.4,3840.2,31.0,35719500.0
2023-07-19 10:56:00,3840.2,3840.8,3841.0,3840.2,58.0,66827160.0
2023-07-19 10:57:00,3840.8,3839.0,3840.8,3839.0,91.0,104821920.0
2023-07-19 10:58:00,3839.4,3839.8,3840.0,3839.0,62.0,71415480.0
2023-07-19 10:59:00,3839.8,3836.6,3839.8,3836.2,342.0,393718320.0
2023-07-19 11:00:00,3836.2,3835.8,3836.6,3835.2,251.0,288839460.0
2023-07-19 11:01:00,3835.4,3835.6,3836.6,3834.2,359.0,413057040.0
2023-07-19 11:02:00,3835.6,3834.8,3836.4,3834.4,137.0,157634520.0
2023-07-19 11:03:00,3835.0,3837.0,3837.4,3835.0,160.0,184152660.0
2023-07-19 11:04:00,3837.2,3837.4,3838.0,3836.6,113.0,130087920.0
2023-07-19 11:05:00,3837.6,3837.2,3838.0,3836.6,90.0,103610040.0
2023-07-19 11:06:00,3837.0,3836.2,3837.2,3836.0,52.0,59850000.0
2023-07-19 11:07:00,3836.2,3836.2,3836.4,3835.2,74.0,85153500.0
2023-07-19 11:08:00,3836.0,3837.4,3837.4,3836.0,77.0,88622400.0
2023-07-19 11:09:00,3837.2,3838.4,3839.8,3837.2,223.0,256817220.0
2023-07-19 11:10:00,3838.4,3839.4,3839.4,3838.0,113.0,130126320.0
2023-07-19 11:11:00,3839.0,3840.8,3841.2,3839.0,151.0,173965500.0
2023-07-19 11:12:00,3840.8,3843.0,3844.6,3840.8,334.0,385110660.0
2023-07-19 11:13:00,3843.2,3844.6,3846.6,3843.2,297.0,342609600.0
2023-07-19 11:14:00,3844.2,3844.0,3845.8,3843.8,191.0,220315680.0
2023-07-19 11:15:00,3844.2,3843.4,3845.4,3843.4,124.0,143017740.0
2023-07-19 11:16:00,3843.4,3842.2,3843.6,3841.2,179.0,206330340.0
2023-07-19 11:17:00,3842.4,3841.8,3843.0,3841.8,86.0,99134040.0
2023-07-19 11:18:00,3842.0,3842.0,3843.8,3841.6,116.0,133726860.0
2023-07-19 11:19:00,3842.2,3842.2,3843.2,3841.8,76.0,87607380.0
2023-07-19 11:20:00,3842.4,3840.0,3842.4,3839.4,139.0,160152540.0
2023-07-19 11:21:00,3839.8,3840.8,3841.8,3839.6,102.0,117532080.0
2023-07-19 11:22:00,3840.6,3841.6,3841.8,3840.2,35.0,40332840.0
2023-07-19 11:23:00,3842.0,3841.2,3843.4,3840.4,94.0,108337500.0
2023-07-19 11:24:00,3841.0,3839.2,3841.2,3838.6,93.0,107131020.0
2023-07-19 11:25:00,3839.2,3840.0,3840.4,3839.0,49.0,56443440.0
2023-07-19 11:26:00,3840.0,3840.0,3841.2,3839.4,78.0,89860260.0
2023-07-19 11:27:00,3840.0,3839.4,3840.0,3838.2,80.0,92129400.0
2023-07-19 11:28:00,3838.8,3838.2,3839.2,3838.0,55.0,63336660.0
2023-07-19 11:29:00,3838.8,3838.2,3838.8,3838.0,63.0,72543840.0
2023-07-19 11:30:00,3838.4,3838.8,3839.4,3838.2,173.0,199231260.0
2023-07-19 13:01:00,3838.8,3839.6,3840.8,3838.0,199.0,229209600.0
2023-07-19 13:02:00,3839.6,3838.2,3839.6,3838.0,78.0,89821500.0
2023-07-19 13:03:00,3838.6,3840.4,3840.4,3838.0,157.0,180832140.0
2023-07-19 13:04:00,3840.6,3839.0,3843.4,3839.0,220.0,253549380.0
2023-07-19 13:05:00,3838.6,3838.8,3839.0,3837.0,144.0,165807600.0
2023-07-19 13:06:00,3838.2,3838.4,3838.6,3837.0,128.0,147377580.0
2023-07-19 13:07:00,3838.6,3838.0,3838.8,3837.4,142.0,163497000.0
2023-07-19 13:08:00,3838.0,3837.6,3838.2,3836.0,153.0,176126280.0
2023-07-19 13:09:00,3837.0,3838.0,3838.6,3836.4,144.0,165786720.0
2023-07-19 13:10:00,3838.0,3838.6,3840.6,3837.8,246.0,283326480.0
2023-07-19 13:11:00,3838.2,3839.4,3841.0,3837.0,232.0,267184380.0
2023-07-19 13:12:00,3839.6,3840.8,3841.4,3839.6,135.0,155541720.0
2023-07-19 13:13:00,3840.6,3840.6,3840.6,3839.0,102.0,117496260.0
2023-07-19 13:14:00,3840.4,3839.0,3840.4,3839.0,164.0,188912280.0
2023-07-19 13:15:00,3839.4,3838.8,3839.8,3838.8,90.0,103658940.0
2023-07-19 13:16:00,3839.0,3841.0,3841.6,3838.6,154.0,177416820.0
2023-07-19 13:17:00,3841.0,3841.6,3842.4,3839.4,141.0,162477840.0
2023-07-19 13:18:00,3842.0,3842.4,3844.6,3841.6,278.0,320520600.0
2023-07-19 13:19:00,3842.2,3842.2,3843.0,3840.6,165.0,190167360.0
2023-07-19 13:20:00,3842.2,3842.6,3842.6,3840.4,120.0,138296820.0
2023-07-19 13:21:00,3842.4,3841.2,3842.6,3840.6,132.0,152129760.0
2023-07-19 13:22:00,3841.4,3841.2,3841.8,3840.2,87.0,100248000.0
2023-07-19 13:23:00,3841.4,3840.6,3842.0,3840.4,90.0,103711440.0
2023-07-19 13:24:00,3840.4,3837.6,3840.4,3837.2,170.0,195768960.0
2023-07-19 13:25:00,3837.6,3838.6,3839.6,3837.0,172.0,198068160.0
2023-07-19 13:26:00,3838.2,3837.4,3839.2,3836.8,114.0,131257800.0
2023-07-19 13:27:00,3837.4,3836.4,3837.4,3836.0,127.0,146172300.0
2023-07-19 13:28:00,3836.4,3836.8,3837.6,3836.2,84.0,96690240.0
2023-07-19 13:29:00,3836.8,3836.8,3837.8,3836.2,91.0,104752140.0
2023-07-19 13:30:00,3836.8,3837.4,3838.8,3836.6,135.0,155430360.0
2023-07-19 13:31:00,3836.8,3837.6,3838.2,3836.4,115.0,132385260.0
2023-07-19 13:32:00,3837.4,3836.2,3838.0,3835.6,126.0,145017780.0
2023-07-19 13:33:00,3835.8,3837.0,3837.0,3835.6,126.0,145011900.0
2023-07-19 13:34:00,3837.4,3835.8,3837.4,3835.8,97.0,111635520.0
2023-07-19 13:35:00,3836.0,3835.6,3836.4,3835.2,158.0,181818900.0
2023-07-19 13:36:00,3835.8,3834.8,3836.0,3832.4,345.0,396829140.0
2023-07-19 13:37:00,3835.2,3837.8,3837.8,3834.4,304.0,349855860.0
2023-07-19 13:38:00,3837.6,3837.0,3837.6,3836.0,165.0,189918240.0
2023-07-19 13:39:00,3837.0,3839.4,3839.4,3836.8,192.0,221074380.0
2023-07-19 13:40:00,3839.0,3838.0,3839.0,3837.8,179.0,206113380.0
2023-07-19 13:41:00,3838.2,3837.2,3838.4,3836.6,80.0,92098680.0
2023-07-19 13:42:00,3837.4,3838.2,3838.2,3836.8,77.0,88646640.0
2023-07-19 13:43:00,3838.0,3839.6,3840.0,3837.8,192.0,221142660.0
2023-07-19 13:44:00,3839.6,3840.0,3840.2,3839.0,108.0,124405860.0
2023-07-19 13:45:00,3840.2,3840.0,3841.4,3839.8,126.0,145169520.0
2023-07-19 13:46:00,3839.8,3838.8,3840.2,3838.6,103.0,118644660.0
2023-07-19 13:47:00,3838.6,3839.6,3840.0,3838.0,84.0,96739260.0
2023-07-19 13:48:00,3839.2,3838.4,3839.2,3838.2,53.0,61033860.0
2023-07-19 13:49:00,3838.6,3841.4,3841.6,3838.4,141.0,162439920.0
2023-07-19 13:50:00,3841.0,3840.0,3841.4,3839.8,64.0,73735320.0
2023-07-19 13:51:00,3839.8,3841.4,3841.4,3839.6,87.0,100236300.0
2023-07-19 13:52:00,3841.0,3843.2,3843.2,3841.0,255.0,293950920.0
2023-07-19 13:53:00,3843.2,3845.6,3845.6,3843.2,271.0,312542400.0
2023-07-19 13:54:00,3846.0,3849.4,3849.4,3843.8,407.0,469669740.0
2023-07-19 13:55:00,3849.4,3849.0,3850.0,3847.6,388.0,447998460.0
2023-07-19 13:56:00,3849.0,3849.2,3851.2,3848.0,390.0,450429780.0
2023-07-19 13:57:00,3849.0,3848.0,3849.2,3847.2,138.0,159313200.0
2023-07-19 13:58:00,3847.8,3847.8,3849.0,3847.0,138.0,159305520.0
2023-07-19 13:59:00,3847.8,3848.0,3848.0,3846.4,161.0,185840640.0
2023-07-19 14:00:00,3847.8,3848.0,3848.0,3846.4,135.0,155812800.0
2023-07-19 14:01:00,3848.0,3849.4,3851.2,3847.4,303.0,349874280.0
2023-07-19 14:02:00,3850.0,3850.6,3852.4,3849.6,243.0,280733340.0
2023-07-19 14:03:00,3851.4,3855.0,3855.0,3850.6,425.0,491300400.0
2023-07-19 14:04:00,3854.8,3854.2,3855.2,3852.6,278.0,321429360.0
2023-07-19 14:05:00,3854.0,3853.6,3854.6,3852.8,231.0,267059280.0
2023-07-19 14:06:00,3853.8,3855.2,3857.2,3852.4,405.0,468380040.0
2023-07-19 14:07:00,3855.2,3852.4,3855.6,3852.0,184.0,212724060.0
