datime,open,close,high,low,volume,money
2023-11-02 09:31:00,3595.0,3595.8,3598.2,3589.0,745.0,803260080.0
2023-11-02 09:32:00,3595.6,3599.2,3600.0,3595.4,512.0,552724020.0
2023-11-02 09:33:00,3599.4,3598.2,3600.0,3595.6,324.0,349689720.0
2023-11-02 09:34:00,3597.8,3598.4,3599.8,3597.8,278.0,300140460.0
2023-11-02 09:35:00,3598.8,3597.4,3603.0,3597.2,361.0,389916360.0
2023-11-02 09:36:00,3597.6,3603.0,3603.0,3597.6,312.0,337034880.0
2023-11-02 09:37:00,3603.0,3604.2,3608.0,3603.0,504.0,545147820.0
2023-11-02 09:38:00,3604.0,3603.6,3605.2,3601.6,321.0,346984620.0
2023-11-02 09:39:00,3603.8,3607.6,3610.0,3603.8,561.0,607158480.0
2023-11-02 09:40:00,3606.8,3606.8,3607.0,3603.4,274.0,296352540.0
2023-11-02 09:41:00,3606.8,3609.6,3611.8,3606.8,541.0,585856200.0
2023-11-02 09:42:00,3610.0,3608.0,3611.0,3606.0,278.0,300922740.0
2023-11-02 09:43:00,3607.4,3608.4,3609.6,3606.4,133.0,143956260.0
2023-11-02 09:44:00,3609.0,3606.0,3610.2,3606.0,210.0,227314320.0
2023-11-02 09:45:00,3605.8,3604.6,3606.0,3602.4,226.0,244323480.0
2023-11-02 09:46:00,3604.0,3602.8,3604.4,3601.8,222.0,239940480.0
2023-11-02 09:47:00,3603.0,3603.4,3604.4,3602.2,174.0,188097900.0
2023-11-02 09:48:00,3603.6,3600.8,3604.2,3600.4,268.0,289597800.0
2023-11-02 09:49:00,3600.2,3598.0,3600.4,3597.4,245.0,264487080.0
2023-11-02 09:50:00,3598.6,3596.0,3598.6,3595.6,192.0,207165180.0
2023-11-02 09:51:00,3596.0,3596.6,3596.6,3594.6,220.0,237310680.0
2023-11-02 09:52:00,3596.6,3593.6,3596.8,3593.0,320.0,345093000.0
2023-11-02 09:53:00,3593.4,3591.0,3593.6,3591.0,193.0,208008720.0
2023-11-02 09:54:00,3591.0,3591.2,3593.4,3590.0,226.0,243515520.0
2023-11-02 09:55:00,3591.6,3593.4,3593.4,3590.4,154.0,165950220.0
2023-11-02 09:56:00,3593.6,3591.8,3593.6,3591.8,89.0,95919600.0
2023-11-02 09:57:00,3592.0,3591.8,3593.4,3590.8,120.0,129304380.0
2023-11-02 09:58:00,3591.4,3594.6,3594.8,3591.4,98.0,105651420.0
2023-11-02 09:59:00,3594.0,3593.2,3596.0,3592.4,142.0,153107700.0
2023-11-02 10:00:00,3592.2,3591.0,3593.0,3591.0,119.0,128228640.0
2023-11-02 10:01:00,3591.0,3591.6,3593.2,3590.4,165.0,177796860.0
2023-11-02 10:02:00,3592.0,3590.2,3593.4,3590.0,153.0,164828040.0
2023-11-02 10:03:00,3590.0,3586.2,3590.0,3585.8,234.0,251847780.0
2023-11-02 10:04:00,3586.6,3587.8,3588.0,3586.2,109.0,117298740.0
2023-11-02 10:05:00,3587.6,3587.0,3587.6,3586.0,94.0,101147880.0
2023-11-02 10:06:00,3586.6,3586.2,3587.6,3585.0,104.0,111883620.0
2023-11-02 10:07:00,3586.4,3588.0,3588.8,3586.0,78.0,83947080.0
2023-11-02 10:08:00,3588.4,3586.8,3588.4,3586.4,64.0,68872140.0
2023-11-02 10:09:00,3586.8,3586.2,3587.0,3586.0,56.0,60252780.0
2023-11-02 10:10:00,3586.2,3585.8,3587.0,3585.4,97.0,104353620.0
2023-11-02 10:11:00,3586.0,3587.0,3587.6,3585.4,68.0,73166460.0
2023-11-02 10:12:00,3587.0,3588.0,3589.2,3587.0,105.0,113034180.0
2023-11-02 10:13:00,3587.4,3587.6,3588.8,3587.0,82.0,88261320.0
2023-11-02 10:14:00,3587.4,3587.2,3589.0,3587.2,42.0,45208260.0
2023-11-02 10:15:00,3587.6,3587.2,3588.6,3586.6,76.0,81797100.0
2023-11-02 10:16:00,3586.8,3588.2,3588.2,3585.8,82.0,88239660.0
2023-11-02 10:17:00,3588.2,3587.6,3589.0,3587.6,46.0,49518000.0
2023-11-02 10:18:00,3587.4,3586.2,3587.6,3586.0,33.0,35506440.0
2023-11-02 10:19:00,3586.2,3586.4,3587.2,3585.6,54.0,58099740.0
2023-11-02 10:20:00,3586.6,3587.0,3587.8,3585.8,43.0,46269300.0
2023-11-02 10:21:00,3586.8,3586.4,3587.2,3585.8,45.0,48417780.0
2023-11-02 10:22:00,3586.2,3583.0,3586.4,3583.0,150.0,161291040.0
2023-11-02 10:23:00,3583.0,3584.2,3584.4,3582.0,108.0,116096700.0
2023-11-02 10:24:00,3584.2,3586.6,3586.6,3583.8,96.0,103263180.0
2023-11-02 10:25:00,3586.4,3584.6,3586.4,3584.0,44.0,47328780.0
2023-11-02 10:26:00,3584.6,3584.6,3585.0,3583.4,64.0,68813460.0
2023-11-02 10:27:00,3583.6,3582.2,3584.0,3582.0,98.0,105338400.0
2023-11-02 10:28:00,3582.2,3583.2,3583.8,3582.2,66.0,70944900.0
2023-11-02 10:29:00,3583.6,3583.4,3584.4,3583.0,47.0,50530920.0
2023-11-02 10:30:00,3583.0,3584.2,3584.2,3582.6,49.0,52673580.0
2023-11-02 10:31:00,3583.8,3585.8,3585.8,3583.6,82.0,88188900.0
2023-11-02 10:32:00,3585.6,3584.6,3587.0,3584.6,65.0,69928260.0
2023-11-02 10:33:00,3585.0,3586.8,3587.0,3585.0,40.0,43038060.0
2023-11-02 10:34:00,3586.4,3587.2,3588.0,3585.8,57.0,61335900.0
2023-11-02 10:35:00,3587.8,3587.4,3588.0,3586.2,50.0,53804340.0
2023-11-02 10:36:00,3586.8,3586.0,3587.8,3586.0,70.0,75330720.0
2023-11-02 10:37:00,3585.6,3587.4,3588.2,3585.4,39.0,41971080.0
2023-11-02 10:38:00,3587.6,3587.0,3588.0,3587.0,21.0,22600560.0
2023-11-02 10:39:00,3587.0,3585.6,3588.0,3585.4,152.0,163576140.0
2023-11-02 10:40:00,3585.6,3586.8,3586.8,3585.4,62.0,66700260.0
2023-11-02 10:41:00,3586.6,3586.0,3587.0,3585.6,24.0,25821000.0
2023-11-02 10:42:00,3585.8,3586.6,3587.0,3585.8,23.0,24745980.0
2023-11-02 10:43:00,3587.0,3587.6,3588.0,3587.0,24.0,25831020.0
2023-11-02 10:44:00,3588.0,3588.2,3588.6,3587.6,43.0,46286220.0
2023-11-02 10:45:00,3588.4,3588.0,3588.6,3587.0,32.0,34441740.0
