datime,open,close,high,low,volume,money
2023-09-20 09:31:00,3726.4,3720.8,3728.0,3720.6,1657.0,1851001800.0
2023-09-20 09:32:00,3720.6,3721.8,3722.0,3719.4,924.0,1031399100.0
2023-09-20 09:33:00,3721.0,3722.4,3724.8,3721.0,620.0,692525940.0
2023-09-20 09:34:00,3722.4,3722.6,3724.2,3721.4,415.0,463468320.0
2023-09-20 09:35:00,3722.6,3723.4,3724.0,3722.0,408.0,455730840.0
2023-09-20 09:36:00,3723.6,3724.8,3726.0,3723.4,506.0,565452420.0
2023-09-20 09:37:00,3724.8,3725.0,3725.4,3722.6,429.0,479230920.0
2023-09-20 09:38:00,3725.4,3725.6,3726.6,3724.2,377.0,421382460.0
2023-09-20 09:39:00,3725.6,3727.4,3728.6,3724.8,374.0,418129980.0
2023-09-20 09:40:00,3727.2,3726.8,3729.0,3726.4,337.0,376831620.0
2023-09-20 09:41:00,3726.4,3726.0,3726.4,3724.4,362.0,404583600.0
2023-09-20 09:42:00,3726.0,3729.8,3731.2,3724.8,426.0,476514480.0
2023-09-20 09:43:00,3730.0,3731.2,3732.6,3728.6,529.0,592075740.0
2023-09-20 09:44:00,3731.4,3729.2,3732.0,3728.4,415.0,464448180.0
2023-09-20 09:45:00,3729.2,3729.6,3730.0,3728.0,298.0,333392700.0
2023-09-20 09:46:00,3729.4,3728.6,3730.8,3728.6,298.0,333416280.0
2023-09-20 09:47:00,3728.4,3726.8,3729.2,3726.2,281.0,314228520.0
2023-09-20 09:48:00,3726.6,3726.6,3728.0,3726.2,165.0,184494900.0
2023-09-20 09:49:00,3726.4,3726.8,3728.4,3726.0,206.0,230343360.0
2023-09-20 09:50:00,3726.8,3726.0,3727.4,3725.8,253.0,282827220.0
2023-09-20 09:51:00,3725.8,3727.4,3728.0,3725.8,165.0,184488660.0
2023-09-20 09:52:00,3727.2,3729.6,3730.6,3727.2,317.0,354608280.0
2023-09-20 09:53:00,3729.2,3728.6,3729.2,3727.8,162.0,181213920.0
2023-09-20 09:54:00,3728.4,3730.6,3732.8,3728.2,390.0,436559700.0
2023-09-20 09:55:00,3730.6,3729.8,3730.6,3728.8,177.0,198035340.0
2023-09-20 09:56:00,3730.0,3729.2,3730.8,3728.8,124.0,138740760.0
2023-09-20 09:57:00,3729.2,3729.4,3730.2,3728.0,121.0,135357540.0
2023-09-20 09:58:00,3729.6,3729.4,3730.2,3728.8,120.0,134254680.0
2023-09-20 09:59:00,3729.2,3727.6,3729.4,3727.0,162.0,181178220.0
2023-09-20 10:00:00,3727.0,3725.6,3727.0,3725.4,267.0,298462080.0
2023-09-20 10:01:00,3725.4,3726.8,3727.2,3725.0,250.0,279449520.0
2023-09-20 10:02:00,3727.4,3729.2,3729.4,3727.4,222.0,248310900.0
2023-09-20 10:03:00,3728.6,3727.4,3728.8,3726.0,201.0,224739000.0
2023-09-20 10:04:00,3727.4,3727.0,3728.4,3725.8,181.0,202370340.0
2023-09-20 10:05:00,3727.6,3725.2,3727.6,3724.4,254.0,283863720.0
2023-09-20 10:06:00,3724.8,3724.0,3725.2,3723.4,234.0,261437400.0
2023-09-20 10:07:00,3724.0,3724.6,3725.2,3724.0,180.0,201126840.0
2023-09-20 10:08:00,3724.4,3724.6,3725.4,3723.0,254.0,283775280.0
2023-09-20 10:09:00,3725.0,3724.4,3725.8,3724.2,119.0,132978180.0
2023-09-20 10:10:00,3724.2,3722.0,3724.2,3722.0,261.0,291514020.0
2023-09-20 10:11:00,3722.0,3724.4,3724.6,3722.0,192.0,214450320.0
2023-09-20 10:12:00,3724.6,3723.2,3724.8,3723.0,124.0,138525420.0
2023-09-20 10:13:00,3723.0,3723.8,3724.2,3722.0,106.0,118393680.0
2023-09-20 10:14:00,3724.0,3725.0,3726.0,3723.8,145.0,162041280.0
2023-09-20 10:15:00,3725.4,3726.2,3726.4,3724.8,125.0,139717320.0
2023-09-20 10:16:00,3726.4,3725.0,3726.4,3725.0,141.0,157598340.0
2023-09-20 10:17:00,3725.2,3723.8,3725.2,3723.4,83.0,92733300.0
2023-09-20 10:18:00,3724.6,3725.8,3726.8,3724.4,120.0,134120640.0
